Unnamed: 0,B,G,R,Color
,173.0517814726841,210.7543942992874,89.35700712589073,4.0
,144.0955068374213,196.5346212285652,73.38354677664424,4.0
,143.99273504273503,197.34059829059828,66.64850427350427,4.0
,157.0382339553937,201.4581247155212,77.7742375967228,4.0
,165.61336084601498,210.0211503740005,78.80758318287336,4.0
,141.29291949563532,191.9876333656644,57.92822502424831,4.0
,154.76563838903172,203.22900599828623,72.04605826906598,4.0
,139.80617420066153,195.07453142227124,60.8529217199559,4.0
,143.65788910297582,197.07450224791265,71.88631984585741,4.0
,156.59495381842757,202.4203649470601,74.89141698580761,4.0
,143.79551227773072,198.3092718035563,64.85097375105842,4.0
,167.28864920390345,211.3921417565485,80.39753466872111,4.0
,142.72481275670452,193.23483933317223,58.33413868084078,4.0
,131.35094936708862,216.5161392405064,78.01677215189873,4.0
,136.58359522313012,219.4145191703332,79.86926461345067,4.0
,131.1612407862408,216.83323095823096,77.71928746928747,4.0
,136.64395076553586,217.6109276493545,79.49744821374962,4.0
,135.27967133292756,223.20906877662813,77.66189896530737,4.0
,130.8484398216939,215.98335809806832,77.23268945022288,4.0
,131.04069208586992,211.99134892662607,84.12047420698494,4.0
,134.89804292929293,213.7752525252525,80.67108585858587,4.0
,138.28546203649205,218.4093584461448,76.8293113596233,4.0
,135.04257362355955,214.8373879641485,80.90653008962867,4.0
,135.55327380952383,224.49761904761905,75.71339285714286,4.0
,137.44227744573766,219.72444164831708,77.58729160113243,4.0
,130.6925087108014,216.3048780487805,75.48751451800233,4.0
,131.39114043355326,212.5158655356581,81.57712849513038,4.0
,135.65218730745534,214.1161429451633,78.00616142945164,4.0
,138.94788069073783,218.24270015698588,78.60910518053376,4.0
,134.3672099712368,214.18983700862896,73.95429849792266,4.0
,146.27484276729558,225.5704402515723,83.52138364779874,4.0
,138.63428736629083,218.9708008094825,77.1604509973981,4.0
,137.27328288707798,224.36001164144352,75.70372526193248,4.0
,136.25601750547045,214.4729603000937,81.61769302907157,4.0
,136.30516287645972,219.9880147510756,78.40964966195452,4.0
,130.63713798977852,216.7123793299262,74.57211811470755,4.0
,131.92333743842366,212.92610837438423,82.16102216748769,4.0
,134.80314009661836,214.3417874396135,77.50483091787439,4.0
,139.6564134112581,218.22792986773305,78.96278068286682,4.0
,133.64216148287778,214.1200125667609,72.40967640590638,4.0
,147.93557336621456,225.32953144266327,85.35542540073983,4.0
,139.30921424533634,218.4174674957603,77.15658564160542,4.0
,137.23560049019608,214.1678921568628,82.22303921568627,4.0
,137.5302511415525,224.1638127853881,76.52682648401826,4.0
,136.48037439613526,219.95621980676327,77.44897342995169,4.0
,131.53584278992523,215.87323553833377,74.0265707168558,4.0
,131.0009019843656,212.47985568250152,81.24413710162358,4.0
,134.42445620223398,214.03733098177543,77.88271604938272,4.0
,139.0796992481203,218.1407518796992,78.69503759398496,4.0
,136.97293855460046,212.80547596306909,86.7316141356256,4.0
,134.16385911179174,213.17182235834608,70.91362940275651,4.0
,150.2711966325917,224.94708358388456,85.58869512928443,4.0
,141.7987317342156,217.93272677143645,77.66004962779157,4.0
,138.46248499399758,214.0372148859544,81.99249699879951,4.0
,139.57174762702402,224.26130653266333,77.13847012841988,4.0
,137.79735682819384,219.35154185022023,76.57474302496328,4.0
,132.21959826275787,215.64196525515743,74.6772529858849,4.0
,132.57605839416058,211.52934306569344,80.60262773722629,4.0
,135.02488378452284,220.7828821438337,73.80284386108832,4.0
,139.5943396226415,214.8959119496855,81.41823899371069,4.0
,135.49739884393065,214.10028901734103,76.63670520231214,4.0
,139.02935995302408,217.8214914856136,78.54315913094538,4.0
,138.77356143079314,212.8267496111975,86.3850699844479,4.0
,235.8644549763033,240.97693522906792,213.2726698262243,5.0
,234.8655435473617,239.37507946598856,214.4122695486332,5.0
,235.1754663294341,239.878280113816,208.91274106860573,5.0
,235.62308634415183,240.72045315370485,213.23331292100428,5.0
,234.58256148195463,239.56755030341745,208.85819227084,5.0
,235.2511627906977,239.871007751938,212.1832558139535,5.0
,235.684,240.228,206.7723076923077,5.0
,235.7923351158645,240.97860962566847,210.98722519310755,5.0
,236.0332906530089,240.87708066581305,211.07650448143409,5.0
,236.322652284264,241.09168781725887,209.1459390862944,5.0
,235.1227741330834,239.6619806310528,208.7369572008747,5.0
,235.3773183338401,240.30799635147463,212.3159014898145,5.0
,235.20835992342057,239.54084237396305,216.92693044033183,5.0
,236.1671207992734,241.09355131698456,206.88888888888889,5.0
,235.7276422764228,241.1103368176539,210.5020325203252,5.0
,236.5635220125786,241.63050314465409,212.78647798742136,5.0
,235.81060136391807,241.09268443893365,209.7582145071296,5.0
,235.42442936458977,240.24275138803208,209.30043183220235,5.0
,234.96442451420032,240.4284005979073,212.68609865470853,5.0
,235.4617794486216,239.5974310776942,217.01629072681703,5.0
,236.7537822604569,241.22159596558885,207.19845743102937,5.0
,235.4707386363636,240.92642045454545,210.94886363636363,5.0
,236.00766400981,241.24647455548745,211.31269160024524,5.0
,235.19760101010104,240.4100378787879,207.7834595959596,5.0
,236.3318168031544,241.58780709736124,209.430694570822,5.0
,235.68957871396896,241.36110231232183,209.2169781438074,5.0
,235.01278538812787,240.2048706240488,206.9646879756469,5.0
,234.63026199587875,240.1804533411834,210.89726229025607,5.0
,234.7490740740741,239.6787037037037,214.74506172839503,5.0
,236.3462101258414,241.3421129645888,205.1182323675739,5.0
,235.60627275273035,241.54018482217867,208.2217866143937,5.0
,235.93130460982223,241.25549864417,208.8945465501657,5.0
,235.9875156054932,241.1470037453184,205.3645443196005,5.0
,236.50178784266984,241.63051251489867,206.79558998808105,5.0
,235.9099658491152,241.0900341508848,207.0,5.0
,235.04720384846664,240.39326518340349,207.0625375826819,5.0
,234.9374454466104,240.7038114634856,210.81029967995343,5.0
,235.1689539493748,240.0207380298872,215.09881061299177,5.0
,236.5131313131313,241.2834054834055,204.5982683982684,5.0
,236.3198211624441,241.92876304023844,209.7591654247392,5.0
,235.16593285635665,241.2187671986792,208.4700055035773,5.0
,235.87388495847432,240.92894494001848,205.7523838818825,5.0
,236.1528063473406,241.3637966500147,207.18013517484573,5.0
,236.0949017199017,241.93028255528256,207.639742014742,5.0
,235.00059559261467,240.4583085169744,206.5807027992853,5.0
,235.1746169413125,240.88464874241112,211.16420930904889,5.0
,235.3378664249018,240.2133575098217,215.2115442731943,5.0
,236.69994262765343,241.61445783132527,205.48938611589213,5.0
,235.68164383561643,241.9276712328767,208.92465753424656,5.0
,236.17005599764207,241.73032714412025,209.74948423224285,5.0
,226.3879254977521,224.9097623635196,200.6435452793834,5.0
,204.0504012841092,204.71781701444624,186.2725521669342,5.0
,233.96722876232897,233.30512249443208,205.8797327394209,5.0
,231.2699715819388,229.44332175560467,203.50963056520365,5.0
,227.53495052665176,226.24832428981807,202.43983402489627,5.0
,202.23203732503887,203.2227060653188,184.2522550544324,5.0
,233.68130489335005,233.0630489335006,206.1411543287328,5.0
,232.6839622641509,230.59276729559747,205.49056603773585,5.0
,227.00000000000003,225.79441305712493,201.7256748273697,5.0
,203.1830855018588,204.8996282527881,184.83674101610904,5.0
,233.3899876390605,233.0590234857849,206.46199011124844,5.0
,233.39212647241163,230.91134531928083,204.8927464352139,5.0
,226.18551344743275,224.2298288508557,200.0709046454768,5.0
,204.3470515970516,205.11486486486487,185.5835380835381,5.0
,236.0372536945813,234.20658866995075,207.48275862068965,5.0
,233.3826781326781,231.21314496314497,205.7417076167076,5.0
,227.0886998784933,224.911907654921,201.0255164034021,5.0
,204.20127504553736,205.0974499089253,186.28567091681848,5.0
,233.2604135451004,232.57656577764465,205.43332334432125,5.0
,236.8639129042587,234.15049631764327,207.03938520653216,5.0
,232.3701807228916,230.18795180722893,204.7120481927711,5.0
,226.33732057416267,224.87051435406696,200.7565789473684,5.0
,204.27438659485333,205.0385996409336,185.97247157390785,5.0
,229.2563525249276,225.534898681248,200.05660984239304,5.0
,230.49919588292056,226.65133483435187,201.0604696043744,5.0
,234.49486191393703,227.4136159280668,202.5443159922929,5.0
,235.19674225487063,231.5892686042798,205.1038007026509,5.0
,234.8280691299165,232.7824791418355,206.03933253873657,5.0
,232.33890214797137,230.16766109785203,204.58860381861567,5.0
,238.4293966623877,235.6373555840821,208.75032092426187,5.0
,226.22146658781787,224.80307510348908,199.76493199290363,5.0
,232.66328471781864,229.57894736842104,204.26379201014583,5.0
,204.61314302705915,205.58162355040145,186.31906036277127,5.0
,229.99808367933568,226.0526988182689,201.055253912488,5.0
